block,neighbourhood,street,jewish_insitute,public_institution,gas_station,banco,car_thefts,month,education,employment_rate
25.0,Belgrano,F.D.Roosevelt,0.0,0.0,0.0,0.0,0.0,11.0,10.992971420288086,0.9434629082679749
371.0,Belgrano,Cuba,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
28.0,Belgrano,F.D.Roosevelt,0.0,0.0,0.0,0.0,0.25,11.0,10.992971420288086,0.9434629082679749
422.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
423.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
421.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.25,11.0,11.908884048461914,0.9628713130950928
73.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.0,11.0,10.89848518371582,0.9397590160369873
71.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.25,11.0,10.89848518371582,0.9397590160369873
70.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.25,11.0,10.89848518371582,0.9397590160369873
72.0,Belgrano,Mendoza,0.0,1.0,0.0,0.0,0.0,11.0,10.89848518371582,0.9397590160369873
69.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.0,11.0,10.89848518371582,0.9397590160369873
41.0,Belgrano,Monroe,0.0,0.0,0.0,0.0,0.25,11.0,10.847352027893066,0.9413517117500305
30.0,Belgrano,F.D.Roosevelt,0.0,0.0,0.0,0.0,0.25,11.0,10.992971420288086,0.9434629082679749
280.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,11.0,10.293993949890137,0.9328461289405823
34.0,Belgrano,F.D.Roosevelt,0.0,0.0,0.0,0.0,0.25,11.0,10.992971420288086,0.9434629082679749
301.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
259.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,1.0,11.0,10.043587684631348,0.9331896305084229
256.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
32.0,Belgrano,F.D.Roosevelt,0.0,0.0,0.0,0.0,0.0,11.0,10.992971420288086,0.9434629082679749
42.0,Belgrano,Monroe,0.0,0.0,0.0,0.0,0.0,11.0,10.847352027893066,0.9413517117500305
324.0,Belgrano,Ciudad de la Paz,1.0,0.0,0.0,0.0,0.25,11.0,10.544400215148926,0.9325025677680969
40.0,Belgrano,Monroe,0.0,0.0,0.0,0.0,0.25,11.0,10.847352027893066,0.9413517117500305
325.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.5,11.0,10.544400215148926,0.9325025677680969
22.0,Belgrano,Dr. P.I.Rivera,0.0,0.0,0.0,0.0,0.25,11.0,10.992971420288086,0.9434629082679749
281.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
21.0,Belgrano,Dr. P.I.Rivera,0.0,0.0,0.0,0.0,0.75,11.0,10.992971420288086,0.9434629082679749
282.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
31.0,Belgrano,F.D.Roosevelt,0.0,0.0,0.0,0.0,0.0,11.0,10.992971420288086,0.9434629082679749
20.0,Belgrano,Dr. P.I.Rivera,0.0,0.0,0.0,0.0,0.5,11.0,10.992971420288086,0.9434629082679749
24.0,Belgrano,Dr. P.I.Rivera,0.0,0.0,0.0,0.0,0.0,11.0,10.992971420288086,0.9434629082679749
303.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,1.25,11.0,10.544400215148926,0.9325025677680969
244.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
241.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
33.0,Belgrano,F.D.Roosevelt,0.0,0.0,0.0,0.0,0.25,11.0,10.992971420288086,0.9434629082679749
44.0,Belgrano,Monroe,0.0,0.0,0.0,0.0,0.0,11.0,10.355463027954102,0.9554317593574524
304.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.5,11.0,10.544400215148926,0.9325025677680969
243.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
242.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
326.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,1.0,11.0,10.544400215148926,0.9325025677680969
23.0,Belgrano,Dr. P.I.Rivera,0.0,0.0,0.0,0.0,0.0,11.0,10.992971420288086,0.9434629082679749
257.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
302.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
258.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
279.0,Belgrano,Moldes,1.0,0.0,0.0,0.0,0.0,11.0,10.293993949890137,0.9328461289405823
323.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.25,11.0,10.544400215148926,0.9325025677680969
43.0,Belgrano,Monroe,0.0,0.0,0.0,0.0,0.0,11.0,10.847352027893066,0.9413517117500305
347.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.25,11.0,10.544400215148926,0.9325025677680969
348.0,Belgrano,Cabildo,0.0,0.0,0.0,0.0,0.25,11.0,10.544400215148926,0.9325025677680969
346.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.0,11.0,10.544400215148926,0.9325025677680969
349.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.0,11.0,10.544400215148926,0.9325025677680969
54.0,Belgrano,Blanco Encalada,0.0,0.0,0.0,0.0,0.25,11.0,10.355463027954102,0.9554317593574524
55.0,Belgrano,Blanco Encalada,0.0,0.0,0.0,0.0,0.25,11.0,10.355463027954102,0.9554317593574524
53.0,Belgrano,Blanco Encalada,0.0,0.0,0.0,0.0,0.0,11.0,10.355463027954102,0.9554317593574524
52.0,Belgrano,Blanco Encalada,0.0,0.0,0.0,0.0,0.0,11.0,10.355463027954102,0.9554317593574524
51.0,Belgrano,Blanco Encalada,0.0,0.0,0.0,0.0,0.0,11.0,10.355463027954102,0.9554317593574524
254.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
300.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
65.0,Belgrano,Olazabal,0.0,0.0,0.0,0.0,0.25,11.0,10.89848518371582,0.9397590160369873
238.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
64.0,Belgrano,Olazabal,0.0,0.0,0.0,0.0,0.25,11.0,10.89848518371582,0.9397590160369873
239.0,Belgrano,Cramer,0.0,0.0,0.0,1.0,0.0,11.0,10.043587684631348,0.9331896305084229
75.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.0,11.0,10.89848518371582,0.9397590160369873
298.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
322.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
240.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
278.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,1.25,11.0,10.293993949890137,0.9328461289405823
77.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.25,11.0,10.89848518371582,0.9397590160369873
76.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.0,11.0,10.89848518371582,0.9397590160369873
66.0,Belgrano,Olazabal,0.0,0.0,0.0,1.0,0.0,11.0,10.89848518371582,0.9397590160369873
321.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,1.0,11.0,10.544400215148926,0.9325025677680969
277.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.25,11.0,10.293993949890137,0.9328461289405823
62.0,Belgrano,Olazabal,0.0,0.0,0.0,1.0,0.0,11.0,10.89848518371582,0.9397590160369873
63.0,Belgrano,Olazabal,0.0,0.0,0.0,0.0,0.0,11.0,10.89848518371582,0.9397590160369873
320.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,1.0,0.25,11.0,10.544400215148926,0.9325025677680969
253.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,1.25,11.0,10.043587684631348,0.9331896305084229
74.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.0,11.0,10.89848518371582,0.9397590160369873
299.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
78.0,Belgrano,Mendoza,0.0,0.0,0.0,0.0,0.25,11.0,10.89848518371582,0.9397590160369873
255.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
276.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,11.0,10.293993949890137,0.9328461289405823
345.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.0,11.0,10.544400215148926,0.9325025677680969
344.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,1.0,11.0,10.544400215148926,0.9325025677680969
86.0,Belgrano,Juramento,0.0,0.0,0.0,0.0,0.25,11.0,9.827917098999023,0.9617347121238708
342.0,Belgrano,Cabildo,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
341.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.0,11.0,10.544400215148926,0.9325025677680969
88.0,Belgrano,Juramento,0.0,0.0,0.0,0.0,0.0,11.0,9.827917098999023,0.9617347121238708
89.0,Belgrano,Juramento,0.0,0.0,0.0,0.0,0.0,11.0,9.827917098999023,0.9617347121238708
340.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.0,11.0,10.544400215148926,0.9325025677680969
87.0,Belgrano,Juramento,0.0,0.0,0.0,1.0,0.25,11.0,9.827917098999023,0.9617347121238708
90.0,Belgrano,Juramento,0.0,0.0,0.0,0.0,0.0,11.0,9.827917098999023,0.9617347121238708
343.0,Belgrano,Cabildo,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
99.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.25,11.0,9.827917098999023,0.9617347121238708
100.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.0,11.0,9.827917098999023,0.9617347121238708
126.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
111.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.25,11.0,11.085989952087402,0.9633699655532837
235.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
319.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.5,11.0,10.544400215148926,0.9325025677680969
124.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
328.0,Belgrano,Elcano,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
112.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.25,11.0,11.085989952087402,0.9633699655532837
274.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,11.0,10.293993949890137,0.9328461289405823
296.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.25,11.0,10.544400215148926,0.9325025677680969
297.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
113.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,1.0,11.0,11.085989952087402,0.9633699655532837
248.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
316.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
251.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
318.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,1.0,0.25,11.0,10.544400215148926,0.9325025677680969
139.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
123.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
272.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
317.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
249.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
102.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.5,11.0,10.363201141357422,0.9507468938827515
295.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.25,11.0,10.544400215148926,0.9325025677680969
273.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
101.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.25,11.0,9.827917098999023,0.9617347121238708
110.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
136.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
125.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,1.0,11.0,11.085989952087402,0.9633699655532837
137.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
138.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
252.0,Belgrano,Vidal,1.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
329.0,Belgrano,Elcano,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
294.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
271.0,Belgrano,Moldes,0.0,0.0,1.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
98.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.25,11.0,9.827917098999023,0.9617347121238708
237.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
315.0,Belgrano,Ciudad de la Paz,0.0,0.0,0.0,0.0,1.0,11.0,10.544400215148926,0.9325025677680969
236.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
293.0,Belgrano,Amenabar,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
114.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
275.0,Belgrano,Moldes,0.0,0.0,0.0,0.0,0.0,11.0,10.293993949890137,0.9328461289405823
127.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.25,11.0,10.047698020935059,0.921450138092041
250.0,Belgrano,Vidal,0.0,0.0,0.0,0.0,0.0,11.0,10.043587684631348,0.9331896305084229
234.0,Belgrano,Cramer,0.0,0.0,0.0,0.0,0.25,11.0,10.043587684631348,0.9331896305084229
339.0,Belgrano,Cabildo,0.0,0.0,0.0,1.0,0.0,11.0,10.544400215148926,0.9325025677680969
338.0,Belgrano,Cabildo,0.0,0.0,0.0,0.0,0.5,11.0,10.544400215148926,0.9325025677680969
96.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,1.0,11.0,9.827917098999023,0.9617347121238708
353.0,Belgrano,Vuelta de Obligad,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
400.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
93.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.0,11.0,9.827917098999023,0.9617347121238708
368.0,Belgrano,Cuba,0.0,0.0,0.0,0.0,0.0,11.0,10.479850769042969,0.9345317482948303
424.0,Belgrano,Zavalia,0.0,0.0,0.0,0.0,0.25,11.0,11.908884048461914,0.9628713130950928
85.0,Belgrano,Juramento,0.0,0.0,0.0,0.0,0.0,11.0,10.89848518371582,0.9397590160369873
94.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.0,11.0,9.827917098999023,0.9617347121238708
354.0,Belgrano,Vuelta de Obligad,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
425.0,Belgrano,Zavalia,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
97.0,Belgrano,Echeverria,0.0,0.0,0.0,1.0,0.0,11.0,9.827917098999023,0.9617347121238708
83.0,Belgrano,Juramento,0.0,0.0,0.0,0.0,0.25,11.0,10.89848518371582,0.9397590160369873
355.0,Belgrano,Vuelta de Obligad,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
84.0,Belgrano,Juramento,0.0,0.0,0.0,0.0,0.25,11.0,10.89848518371582,0.9397590160369873
82.0,Belgrano,Juramento,0.0,0.0,0.0,1.0,0.0,11.0,10.89848518371582,0.9397590160369873
384.0,Belgrano,Arcos,0.0,0.0,0.0,0.0,1.0,11.0,12.38466739654541,0.9493243098258972
81.0,Belgrano,Juramento,0.0,1.0,0.0,0.0,0.0,11.0,10.89848518371582,0.9397590160369873
95.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.0,11.0,9.827917098999023,0.9617347121238708
385.0,Belgrano,Arcos,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
370.0,Belgrano,Cuba,0.0,0.0,0.0,0.0,0.25,11.0,12.38466739654541,0.9493243098258972
401.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
402.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
386.0,Belgrano,Arcos,0.0,0.0,0.0,0.0,0.25,11.0,12.38466739654541,0.9493243098258972
369.0,Belgrano,Cuba,0.0,0.0,0.0,0.0,0.25,11.0,12.38466739654541,0.9493243098258972
420.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.25,11.0,11.908884048461914,0.9628713130950928
105.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.0,11.0,10.363201141357422,0.9507468938827515
108.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
109.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,1.0,0.0,11.0,11.085989952087402,0.9633699655532837
107.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
106.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.0,11.0,10.363201141357422,0.9507468938827515
419.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
418.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
417.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
118.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
132.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
381.0,Belgrano,Arcos,0.0,1.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
121.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
397.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
135.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
122.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
131.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
133.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
367.0,Belgrano,Cuba,0.0,0.0,0.0,0.0,0.0,11.0,10.479850769042969,0.9345317482948303
120.0,Belgrano,La Pampa,0.0,0.0,0.0,1.0,0.0,11.0,11.085989952087402,0.9633699655532837
399.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
134.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
398.0,Belgrano,O´Higgins,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
352.0,Belgrano,Vuelta de Obligad,0.0,0.0,0.0,0.0,0.0,11.0,10.544400215148926,0.9325025677680969
383.0,Belgrano,Arcos,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
119.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
351.0,Belgrano,Vuelta de Obligad,0.0,0.0,0.0,0.0,1.0,11.0,10.544400215148926,0.9325025677680969
366.0,Belgrano,Cuba,0.0,0.0,0.0,0.0,1.0,11.0,10.479850769042969,0.9345317482948303
382.0,Belgrano,Arcos,0.0,0.0,0.0,0.0,0.0,11.0,12.38466739654541,0.9493243098258972
416.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
415.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
414.0,Belgrano,3 de Febrero,0.0,0.0,0.0,0.0,0.0,11.0,12.650824546813965,0.9537830352783203
117.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
130.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
128.0,Belgrano,Jose Hernandez,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
434.0,Belgrano,11 de Septiembre,0.0,0.0,0.0,0.0,0.25,11.0,11.908884048461914,0.9628713130950928
454.0,Belgrano,Luis Maria Campos,0.0,0.0,0.0,0.0,0.0,11.0,12.916980743408203,0.9582417607307434
433.0,Belgrano,11 de Septiembre,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
440.0,Belgrano,Virrey Vertiz,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
116.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,0.0,11.0,11.085989952087402,0.9633699655532837
91.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.5,11.0,9.827917098999023,0.9617347121238708
431.0,Belgrano,11 de Septiembre,1.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
115.0,Belgrano,La Pampa,0.0,0.0,0.0,0.0,1.0,11.0,11.085989952087402,0.9633699655532837
446.0,Belgrano,Arribenos,0.0,0.0,0.0,0.0,0.0,11.0,12.916980743408203,0.9582417607307434
432.0,Belgrano,11 de Septiembre,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
92.0,Belgrano,Echeverria,0.0,0.0,0.0,0.0,0.25,11.0,9.827917098999023,0.9617347121238708
447.0,Belgrano,Arribenos,0.0,0.0,0.0,0.0,0.0,11.0,12.916980743408203,0.9582417607307434
439.0,Belgrano,Virrey Vertiz,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
463.0,Belgrano,Libertador,0.0,0.0,0.0,0.0,0.0,11.0,12.916980743408203,0.9582417607307434
103.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.0,11.0,10.363201141357422,0.9507468938827515
104.0,Belgrano,Mcal. A. J. de Su,0.0,0.0,0.0,0.0,0.0,11.0,10.363201141357422,0.9507468938827515
438.0,Belgrano,Virrey Vertiz,0.0,0.0,0.0,0.0,0.0,11.0,11.908884048461914,0.9628713130950928
442.0,Belgrano,Virrey Vertiz,0.0,0.0,0.0,0.0,0.25,11.0,12.412932395935059,0.9605565071105957
441.0,Belgrano,Virrey Vertiz,0.0,0.0,0.0,0.0,0.25,11.0,11.908884048461914,0.9628713130950928
129.0,Belgrano,Jose Hernandez,1.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
152.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,9.9378080368042,0.9415923953056335
148.0,Belgrano,Virrey del Pino,0.0,1.0,0.0,0.0,0.5,11.0,10.047698020935059,0.921450138092041
150.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
149.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
151.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,9.9378080368042,0.9415923953056335
146.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
144.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
145.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
147.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,1.5,11.0,10.047698020935059,0.921450138092041
143.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
141.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
142.0,Belgrano,Virrey del Pino,0.0,1.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
140.0,Belgrano,Virrey del Pino,0.0,0.0,0.0,0.0,0.0,11.0,10.047698020935059,0.921450138092041
850.0,Once,Tucuman,0.0,0.0,0.0,0.0,0.0,12.0,12.648451805114746,0.9505703449249268
798.0,Once,Pasteur,0.0,0.0,0.0,0.0,0.0,12.0,12.893609046936035,0.9548872113227844
858.0,Once,Viamonte,0.0,0.0,0.0,1.0,0.0,12.0,12.648451805114746,0.9505703449249268
787.0,Once,Azcuenaga,0.0,0.0,0.0,1.0,0.0,12.0,12.893609046936035,0.9548872113227844
843.0,Once,Lavalle,1.0,0.0,0.0,1.0,0.0,12.0,12.648451805114746,0.9505703449249268
797.0,Once,Pasteur,1.0,0.0,0.0,0.0,0.0,12.0,12.893609046936035,0.9548872113227844
844.0,Once,Lavalle,1.0,0.0,0.0,0.0,0.0,12.0,12.648451805114746,0.9505703449249268
864.0,Once,San Luis,0.0,0.0,0.0,0.0,0.0,12.0,12.300501823425293,0.9517455101013184
796.0,Once,Pasteur,0.0,0.0,0.0,0.0,0.0,12.0,12.893609046936035,0.9548872113227844
